"from","to","relationship","rel2"
"(LJA00)","KJH(99)",0,0
"(LJA00)","KMS(99)",0,0
"(LJA00)","KSH(99)",0,0
"(LJA00)","KSJ(94)",0,0
"(LJA00)","LGC(94)",0,0
"(LJA00)","LGS(99)",0,0
"(LJA00)","LJH(94)",0,0
"(LJA00)","PJY(95)",0,0
"(LJA00)","PKT(95)",0,0
"(LJA00)","RSW(96)",0,0
"(LJA00)","RSW(98)",0,0
"(LJA00)","SHS(98)",0,0
"(LJA00)","SJE(99)",0,0
"(LJA00)","SJY(98)",0,0
"(LJA00)","SSH(96)",0,0
"(LJA00)","SYS(99)",0,0
"(LJA00)","UDH(95)",0,0
"(LJA00)","YHW(98)",0,0
"(LJA00)","YJE(97)",0,0
"(LJA00)","YJW(99)",0,0
"(LJA00)","YSH(99)",0,0
"(LJA00)","YSHH(99)",0,0
"(LJA00)","KES(94)",0,0
"(LJA00)","KSY(98)",0,0
"(LJA00)","KSH(98)",0,0
"(LJA00)","KYH(94)",0,0
"(LJA00)","KYS(99)",0,0
"(LJA00)","KKH(99)",0,0
"(LJA00)","KKH(95)",0,0
"(LJA00)","KKB(93)",0,0
"(LJA00)","KDY(98)",0,0
"(LJA00)","KDH(97)",0,0
"(LJA00)","KDG(99)",0,0
"(LJA00)","KMG(94)",0,0
"(LJA00)","KMT(99)",0,0
"(LJA00)","KSJ(99)",0,0
"(LJA00)","KSY(98)",0,0
"(LJA00)","KSY(96)",0,0
"(LJA00)","KSJ(93)",0,0
"(LJA00)","KSH(99)",0,0
"(LJA00)","KYB(99)",1,1
"(LJA00)","KJH(98)",0,0
"(LJA00)","KJB(93)",0,0
"(LJA00)","KJS(92)",0,0
"(LJA00)","KJH(98)",0,0
"(LJA00)","KJSS(92)",0,0
"(LJA00)","KPU(98)",0,0
"(LJA00)","KHN(94)",0,0
"(LJA00)","KHJ(94)",0,0
"(LJA00)","NMR(97)",0,0
"(LJA00)","NSJ(99)",0,0
"(LJA00)","MJU(99)",0,0
"(LJA00)","MSJ(93)",0,0
"(LJA00)","PSU(93)",0,0
"(LJA00)","PSJ(95)",0,0
"(LJA00)","PSO(94)",0,0
"(LJA00)","PYJ(97)",0,0
"(LJA00)","POG(93)",0,0
"(LJA00)","PEB(95)",0,0
"(LJA00)","PJM(94)",0,0
"(LJA00)","PHY(99)",1,1
"(LJA00)","PHJ(99)",0,0
"(LJA00)","BYJ(99)",0,0
"(LJA00)","BOG(98)",0,0
"(LJA00)","SSM(98)",0,0
"(LJA00)","SHS(99)",0,0
"(LJA00)","SDS(92)",0,0
"(LJA00)","SSY(97)",0,0
"(LJA00)","SJEE(99)",0,0
"(LJA00)","SH(96)",0,0
"(LJA00)","SYJ(97)",0,0
"(LJA00)","AMJ(99)",0,0
"(LJA00)","ASH(99)",0,0
"(LJA00)","OSJ(98)",0,0
"(LJA00)","OSH(99)",1,1
"(LJA00)","OSM(98)",0,0
"(LJA00)","OJY(98)",0,0
"(LJA00)","OSJ(97)",0,0
"(LJA00)","YMS(99)",0,0
"(LJA00)","YYH(93)",0,0
"(LJA00)","YHJ(96)",0,0
"(LJA00)","YSH(99)",0,0
"(LJA00)","YAR(97)",0,0
"(LJA00)","LKC(93)",0,0
"(LJA00)","LDY(99)",0,0
"(LJA00)","LDJ(93)",0,0
"(LJA00)","LSH(99)",0,0
"(LJA00)","LSJ(94)",0,0
"(LJA00)","LYJ(98)",0,0
"(LJA00)","LWH(98)",0,0
"(LJA00)","LYS(97)",0,0
"(LJA00)","LIH(94)",0,0
"(LJA00)","LJH(97)",0,0
"(LJA00)","LJM(98)",0,0
"(LJA00)","LJY(97)",0,0
"(LJA00)","LJA(00)",0,0
"(LJA00)","LCH(95)",0,0
"(LJA00)","LHW(92)",0,0
"(LJA00)","LHH(93)",0,0
"(LJA00)","JMK(98)",0,0
"(LJA00)","JSH(94)",0,0
"(LJA00)","JJH(92)",0,0
"(LJA00)","JYW(94)",0,0
"(LJA00)","JYK(93)",0,0
"(LJA00)","JYL(98)",0,0
"(LJA00)","JJY(92)",0,0
"(LJA00)","JJK(98)",0,0
"(LJA00)","JMY(98)",0,0
"(LJA00)","JYN(96)",0,0
"(LJA00)","JYW(92)",0,0
"(LJA00)","JSM(98)",0,0
"(LJA00)","CNG(99)",0,0
"(LJA00)","CSB(98)",0,0
"(LJA00)","CJI(94)",0,0
"(LJA00)","HEG(97)",0,0
"LJH(94)","BHJ(99)",0,0
"LJH(94)","CSH(93)",0,0
"LJH(94)","EDH(95)",0,0
"LJH(94)","HHM(95)",0,0
"LJH(94)","HWM(95)",0,0
"LJH(94)","JCG(98)",0,0
"LJH(94)","JDH(94)",0,0
"LJH(94)","JEJ(95)",2,1
"LJH(94)","JHJ(99)",0,0
"LJH(94)","JYG(96)",0,0
"LJH(94)","JYJ(94)",0,0
"LJH(94)","JYJ(95)",0,0
"LJH(94)","KDK(99)",0,0
"LJH(94)","KGP(94)",0,0
"LJH(94)","KHJ(98)",0,0
"LJH(94)","KHS(98)",0,0
"LJH(94)","KJH(96)",0,0
"LJH(94)","KJH(99)",0,0
"LJH(94)","KMS(99)",0,0
"LJH(94)","KSH(99)",0,0
"LJH(94)","KSJ(94)",0,0
"LJH(94)","LGC(94)",0,0
"LJH(94)","LGS(99)",0,0
"LJH(94)","LJH(94)",0,0
"LJH(94)","PJY(95)",4,1
"LJH(94)","PKT(95)",1,1
"LJH(94)","RSW(96)",0,0
"LJH(94)","RSW(98)",0,0
"LJH(94)","SHS(98)",0,0
"LJH(94)","SJE(99)",0,0
"LJH(94)","SJY(98)",0,0
"LJH(94)","SSH(96)",0,0
"LJH(94)","SYS(99)",0,0
"LJH(94)","UDH(95)",3,1
"LJH(94)","YHW(98)",0,0
"LJH(94)","YJE(97)",0,0
"LJH(94)","YJW(99)",0,0
"LJH(94)","YSH(99)",0,0
"LJH(94)","YSHH(99)",0,0
"LJH(94)","KES(94)",0,0
"LJH(94)","KSY(98)",0,0
"LJH(94)","KSH(98)",0,0
"LJH(94)","KYH(94)",0,0
"LJH(94)","KYS(99)",0,0
"LJH(94)","KKH(99)",0,0
"LJH(94)","KKH(95)",0,0
"LJH(94)","KKB(93)",0,0
"LJH(94)","KDY(98)",0,0
"LJH(94)","KDH(97)",0,0
"LJH(94)","KDG(99)",0,0
"LJH(94)","KMG(94)",0,0
"LJH(94)","KMT(99)",0,0
"LJH(94)","KSJ(99)",0,0
"LJH(94)","KSY(98)",0,0
"LJH(94)","KSY(96)",0,0
"LJH(94)","KSJ(93)",0,0
"LJH(94)","KSH(99)",0,0
"LJH(94)","KYB(99)",0,0
"LJH(94)","KJH(98)",0,0
"LJH(94)","KJB(93)",0,0
"LJH(94)","KJS(92)",0,0
"LJH(94)","KJH(98)",0,0
"LJH(94)","KJSS(92)",0,0
"LJH(94)","KPU(98)",0,0
"LJH(94)","KHN(94)",0,0
"LJH(94)","KHJ(94)",0,0
"LJH(94)","NMR(97)",0,0
"LJH(94)","NSJ(99)",0,0
"LJH(94)","MJU(99)",0,0
"LJH(94)","MSJ(93)",0,0
"LJH(94)","PSU(93)",0,0
"LJH(94)","PSJ(95)",0,0
"LJH(94)","PSO(94)",0,0
"LJH(94)","PYJ(97)",0,0
"LJH(94)","POG(93)",0,0
"LJH(94)","PEB(95)",0,0
"LJH(94)","PJM(94)",0,0
"LJH(94)","PHY(99)",0,0
"LJH(94)","PHJ(99)",0,0
"LJH(94)","BYJ(99)",0,0
"LJH(94)","BOG(98)",0,0
"LJH(94)","SSM(98)",0,0
"LJH(94)","SHS(99)",0,0
"LJH(94)","SDS(92)",0,0
"LJH(94)","SSY(97)",0,0
"LJH(94)","SJEE(99)",0,0
"LJH(94)","SH(96)",0,0
"LJH(94)","SYJ(97)",0,0
"LJH(94)","AMJ(99)",0,0
"LJH(94)","ASH(99)",0,0
"LJH(94)","OSJ(98)",0,0
"LJH(94)","OSH(99)",0,0
"LJH(94)","OSM(98)",0,0
"LJH(94)","OJY(98)",0,0
"LJH(94)","OSJ(97)",0,0
"LJH(94)","YMS(99)",0,0
"LJH(94)","YYH(93)",0,0
"LJH(94)","YHJ(96)",0,0
"LJH(94)","YSH(99)",0,0
"LJH(94)","YAR(97)",0,0
"LJH(94)","LKC(93)",0,0
"LJH(94)","LDY(99)",0,0
"LJH(94)","LDJ(93)",0,0
"LJH(94)","LSH(99)",0,0
"LJH(94)","LSJ(94)",0,0
"LJH(94)","LYJ(98)",0,0
"LJH(94)","LWH(98)",0,0
"LJH(94)","LYS(97)",0,0
"LJH(94)","LIH(94)",0,0
"LJH(94)","LJH(97)",0,0
"LJH(94)","LJM(98)",0,0
"LJH(94)","LJY(97)",0,0
"LJH(94)","LJA(00)",0,0
"LJH(94)","LCH(95)",0,0
"LJH(94)","LHW(92)",0,0
"LJH(94)","LHH(93)",0,0
"LJH(94)","JMK(98)",0,0
"LJH(94)","JSH(94)",0,0
"LJH(94)","JJH(92)",0,0
"LJH(94)","JYW(94)",0,0
"LJH(94)","JYK(93)",0,0
"LJH(94)","JYL(98)",0,0
"LJH(94)","JJY(92)",0,0
"LJH(94)","JJK(98)",0,0
"LJH(94)","JMY(98)",0,0
"LJH(94)","JYN(96)",0,0
"LJH(94)","JYW(92)",0,0
"LJH(94)","JSM(98)",0,0
"LJH(94)","CNG(99)",0,0
"LJH(94)","CSB(98)",0,0
"LJH(94)","CJI(94)",0,0
"LJH(94)","HEG(97)",0,0
"LJM(98)","BHJ(99)",0,0
"LJM(98)","CSH(93)",0,0
"LJM(98)","EDH(95)",0,0
"LJM(98)","HHM(95)",0,0
"LJM(98)","HWM(95)",0,0
"LJM(98)","JCG(98)",0,0
"LJM(98)","JDH(94)",0,0
"LJM(98)","JEJ(95)",0,0
"LJM(98)","JHJ(99)",0,0
"LJM(98)","JYG(96)",0,0
"LJM(98)","JYJ(94)",0,0
"LJM(98)","JYJ(95)",0,0
"LJM(98)","KDK(99)",0,0
"LJM(98)","KGP(94)",0,0
"LJM(98)","KHJ(98)",0,0
"LJM(98)","KHS(98)",0,0
"LJM(98)","KJH(96)",0,0
"LJM(98)","KJH(99)",0,0
"LJM(98)","KMS(99)",0,0
"LJM(98)","KSH(99)",0,0
"LJM(98)","KSJ(94)",0,0
"LJM(98)","LGC(94)",0,0
"LJM(98)","LGS(99)",0,0
"LJM(98)","LJH(94)",0,0
"LJM(98)","PJY(95)",0,0
"LJM(98)","PKT(95)",0,0
"LJM(98)","RSW(96)",0,0
"LJM(98)","RSW(98)",0,0
"LJM(98)","SHS(98)",0,0
"LJM(98)","SJE(99)",0,0
"LJM(98)","SJY(98)",0,0
"LJM(98)","SSH(96)",0,0
"LJM(98)","SYS(99)",0,0
"LJM(98)","UDH(95)",0,0
"LJM(98)","YHW(98)",0,0
"LJM(98)","YJE(97)",0,0
"LJM(98)","YJW(99)",0,0
"LJM(98)","YSH(99)",0,0
"LJM(98)","YSHH(99)",0,0
"LJM(98)","KES(94)",0,0
"LJM(98)","KSY(98)",0,0
"LJM(98)","KSH(98)",0,0
"LJM(98)","KYH(94)",0,0
"LJM(98)","KYS(99)",0,0
"LJM(98)","KKH(99)",0,0
"LJM(98)","KKH(95)",0,0
"LJM(98)","KKB(93)",0,0
"LJM(98)","KDY(98)",0,0
"LJM(98)","KDH(97)",0,0
"LJM(98)","KDG(99)",0,0
"LJM(98)","KMG(94)",0,0
"LJM(98)","KMT(99)",0,0
"LJM(98)","KSJ(99)",0,0
"LJM(98)","KSY(98)",0,0
"LJM(98)","KSY(96)",0,0
"LJM(98)","KSJ(93)",0,0
"LJM(98)","KSH(99)",0,0
"LJM(98)","KYB(99)",0,0
"LJM(98)","KJH(98)",0,0
"LJM(98)","KJB(93)",0,0
"LJM(98)","KJS(92)",0,0
"LJM(98)","KJH(98)",3,1
"LJM(98)","KJSS(92)",0,0
"LJM(98)","KPU(98)",0,0
"LJM(98)","KHN(94)",0,0
"LJM(98)","KHJ(94)",0,0
"LJM(98)","NMR(97)",0,0
"LJM(98)","NSJ(99)",0,0
"LJM(98)","MJU(99)",0,0
"LJM(98)","MSJ(93)",0,0
"LJM(98)","PSU(93)",0,0
"LJM(98)","PSJ(95)",0,0
"LJM(98)","PSO(94)",0,0
"LJM(98)","PYJ(97)",0,0
"LJM(98)","POG(93)",0,0
"LJM(98)","PEB(95)",0,0
"LJM(98)","PJM(94)",0,0
"LJM(98)","PHY(99)",0,0
"LJM(98)","PHJ(99)",0,0
"LJM(98)","BYJ(99)",1,1
"LJM(98)","BOG(98)",0,0
"LJM(98)","SSM(98)",0,0
"LJM(98)","SHS(99)",2,1
"LJM(98)","SDS(92)",0,0
"LJM(98)","SSY(97)",0,0
"LJM(98)","SJEE(99)",0,0
"LJM(98)","SH(96)",0,0
"LJM(98)","SYJ(97)",0,0
"LJM(98)","AMJ(99)",0,0
"LJM(98)","ASH(99)",0,0
"LJM(98)","OSJ(98)",0,0
"LJM(98)","OSH(99)",0,0
"LJM(98)","OSM(98)",0,0
"LJM(98)","OJY(98)",2,1
"LJM(98)","OSJ(97)",0,0
"LJM(98)","YMS(99)",0,0
"LJM(98)","YYH(93)",0,0
"LJM(98)","YHJ(96)",0,0
"LJM(98)","YSH(99)",0,0
"LJM(98)","YAR(97)",0,0
"LJM(98)","LKC(93)",0,0
"LJM(98)","LDY(99)",0,0
"LJM(98)","LDJ(93)",0,0
"LJM(98)","LSH(99)",0,0
"LJM(98)","LSJ(94)",0,0
"LJM(98)","LYJ(98)",0,0
"LJM(98)","LWH(98)",0,0
"LJM(98)","LYS(97)",0,0
"LJM(98)","LIH(94)",0,0
"LJM(98)","LJH(97)",0,0
"LJM(98)","LJM(98)",0,0
"LJM(98)","LJY(97)",0,0
"LJM(98)","LJA(00)",0,0
"LJM(98)","LCH(95)",0,0
"LJM(98)","LHW(92)",0,0
"LJM(98)","LHH(93)",0,0
"LJM(98)","JMK(98)",0,0
"LJM(98)","JSH(94)",0,0
"LJM(98)","JJH(92)",0,0
"LJM(98)","JYW(94)",0,0
"LJM(98)","JYK(93)",0,0
"LJM(98)","JYL(98)",0,0
"LJM(98)","JJY(92)",0,0
"LJM(98)","JJK(98)",0,0
"LJM(98)","JMY(98)",0,0
"LJM(98)","JYN(96)",0,0
"LJM(98)","JYW(92)",0,0
"LJM(98)","JSM(98)",0,0
"LJM(98)","CNG(99)",0,0
"LJM(98)","CSB(98)",0,0
"LJM(98)","CJI(94)",0,0
"LJM(98)","HEG(97)",0,0
"LKC(93)","BHJ(99)",0,0
"LKC(93)","CSH(93)",0,0
"LKC(93)","EDH(95)",0,0
"LKC(93)","HHM(95)",0,0
"LKC(93)","HWM(95)",0,0
"LKC(93)","JCG(98)",0,0
"LKC(93)","JDH(94)",0,0
"LKC(93)","JEJ(95)",0,0
"LKC(93)","JHJ(99)",0,0
"LKC(93)","JYG(96)",0,0
"LKC(93)","JYJ(94)",0,0
"LKC(93)","JYJ(95)",0,0
"LKC(93)","KDK(99)",0,0
"LKC(93)","KGP(94)",0,0
"LKC(93)","KHJ(98)",0,0
"LKC(93)","KHS(98)",0,0
"LKC(93)","KJH(96)",0,0
"LKC(93)","KJH(99)",0,0
"LKC(93)","KMS(99)",0,0
"LKC(93)","KSH(99)",0,0
"LKC(93)","KSJ(94)",0,0
"LKC(93)","LGC(94)",0,0
"LKC(93)","LGS(99)",0,0
"LKC(93)","LJH(94)",0,0
"LKC(93)","PJY(95)",0,0
"LKC(93)","PKT(95)",0,0
"LKC(93)","RSW(96)",0,0
"LKC(93)","RSW(98)",0,0
"LKC(93)","SHS(98)",0,0
"LKC(93)","SJE(99)",0,0
"LKC(93)","SJY(98)",0,0
"LKC(93)","SSH(96)",0,0
"LKC(93)","SYS(99)",0,0
"LKC(93)","UDH(95)",0,0
"LKC(93)","YHW(98)",0,0
"LKC(93)","YJE(97)",0,0
"LKC(93)","YJW(99)",0,0
"LKC(93)","YSH(99)",0,0
"LKC(93)","YSHH(99)",0,0
"LKC(93)","KES(94)",0,0
"LKC(93)","KSY(98)",0,0
"LKC(93)","KSH(98)",0,0
"LKC(93)","KYH(94)",0,0
"LKC(93)","KYS(99)",0,0
"LKC(93)","KKH(99)",0,0
"LKC(93)","KKH(95)",0,0
"LKC(93)","KKB(93)",1,1
"LKC(93)","KDY(98)",0,0
"LKC(93)","KDH(97)",0,0
"LKC(93)","KDG(99)",0,0
"LKC(93)","KMG(94)",0,0
"LKC(93)","KMT(99)",0,0
"LKC(93)","KSJ(99)",0,0
"LKC(93)","KSY(98)",0,0
"LKC(93)","KSY(96)",0,0
"LKC(93)","KSJ(93)",0,0
"LKC(93)","KSH(99)",0,0
"LKC(93)","KYB(99)",0,0
"LKC(93)","KJH(98)",0,0
"LKC(93)","KJB(93)",0,0
"LKC(93)","KJS(92)",0,0
"LKC(93)","KJH(98)",0,0
"LKC(93)","KJSS(92)",1,1
"LKC(93)","KPU(98)",0,0
"LKC(93)","KHN(94)",0,0
"LKC(93)","KHJ(94)",0,0
"LKC(93)","NMR(97)",0,0
"LKC(93)","NSJ(99)",0,0
"LKC(93)","MJU(99)",0,0
"LKC(93)","MSJ(93)",0,0
"LKC(93)","PSU(93)",0,0
"LKC(93)","PSJ(95)",0,0
"LKC(93)","PSO(94)",0,0
"LKC(93)","PYJ(97)",0,0
"LKC(93)","POG(93)",0,0
"LKC(93)","PEB(95)",0,0
"LKC(93)","PJM(94)",0,0
"LKC(93)","PHY(99)",0,0
"LKC(93)","PHJ(99)",0,0
"LKC(93)","BYJ(99)",0,0
"LKC(93)","BOG(98)",0,0
"LKC(93)","SSM(98)",0,0
"LKC(93)","SHS(99)",0,0
"LKC(93)","SDS(92)",0,0
"LKC(93)","SSY(97)",0,0
"LKC(93)","SJEE(99)",0,0
"LKC(93)","SH(96)",0,0
"LKC(93)","SYJ(97)",0,0
"LKC(93)","AMJ(99)",0,0
"LKC(93)","ASH(99)",0,0
"LKC(93)","OSJ(98)",0,0
"LKC(93)","OSH(99)",0,0
"LKC(93)","OSM(98)",0,0
"LKC(93)","OJY(98)",0,0
"LKC(93)","OSJ(97)",0,0
"LKC(93)","YMS(99)",0,0
"LKC(93)","YYH(93)",0,0
"LKC(93)","YHJ(96)",0,0
"LKC(93)","YSH(99)",0,0
"LKC(93)","YAR(97)",0,0
"LKC(93)","LKC(93)",0,0
"LKC(93)","LDY(99)",0,0
"LKC(93)","LDJ(93)",1,1
"LKC(93)","LSH(99)",0,0
"LKC(93)","LSJ(94)",0,0
"LKC(93)","LYJ(98)",0,0
"LKC(93)","LWH(98)",0,0
"LKC(93)","LYS(97)",0,0
"LKC(93)","LIH(94)",0,0
"LKC(93)","LJH(97)",0,0
"LKC(93)","LJM(98)",0,0
"LKC(93)","LJY(97)",0,0
"LKC(93)","LJA(00)",0,0
"LKC(93)","LCH(95)",0,0
"LKC(93)","LHW(92)",0,0
"LKC(93)","LHH(93)",0,0
"LKC(93)","JMK(98)",0,0
"LKC(93)","JSH(94)",0,0
"LKC(93)","JJH(92)",0,0
"LKC(93)","JYW(94)",0,0
"LKC(93)","JYK(93)",0,0
"LKC(93)","JYL(98)",0,0
"LKC(93)","JJY(92)",0,0
"LKC(93)","JJK(98)",0,0
"LKC(93)","JMY(98)",0,0
"LKC(93)","JYN(96)",0,0
"LKC(93)","JYW(92)",0,0
"LKC(93)","JSM(98)",0,0
"LKC(93)","CNG(99)",0,0
"LKC(93)","CSB(98)",0,0
"LKC(93)","CJI(94)",1,1
"LKC(93)","HEG(97)",0,0
"LSH(99)","BHJ(99)",0,0
"LSH(99)","CSH(93)",0,0
"LSH(99)","EDH(95)",0,0
"LSH(99)","HHM(95)",0,0
"LSH(99)","HWM(95)",0,0
"LSH(99)","JCG(98)",0,0
"LSH(99)","JDH(94)",0,0
"LSH(99)","JEJ(95)",0,0
"LSH(99)","JHJ(99)",0,0
"LSH(99)","JYG(96)",0,0
"LSH(99)","JYJ(94)",0,0
"LSH(99)","JYJ(95)",0,0
"LSH(99)","KDK(99)",0,0
"LSH(99)","KGP(94)",0,0
"LSH(99)","KHJ(98)",0,0
"LSH(99)","KHS(98)",0,0
"LSH(99)","KJH(96)",0,0
"LSH(99)","KJH(99)",0,0
"LSH(99)","KMS(99)",0,0
"LSH(99)","KSH(99)",0,0
"LSH(99)","KSJ(94)",0,0
"LSH(99)","LGC(94)",0,0
"LSH(99)","LGS(99)",0,0
"LSH(99)","LJH(94)",0,0
"LSH(99)","PJY(95)",0,0
"LSH(99)","PKT(95)",0,0
"LSH(99)","RSW(96)",0,0
"LSH(99)","RSW(98)",0,0
"LSH(99)","SHS(98)",0,0
"LSH(99)","SJE(99)",0,0
"LSH(99)","SJY(98)",0,0
"LSH(99)","SSH(96)",0,0
"LSH(99)","SYS(99)",0,0
"LSH(99)","UDH(95)",0,0
"LSH(99)","YHW(98)",0,0
"LSH(99)","YJE(97)",0,0
"LSH(99)","YJW(99)",0,0
"LSH(99)","YSH(99)",0,0
"LSH(99)","YSHH(99)",0,0
"LSH(99)","KES(94)",0,0
"LSH(99)","KSY(98)",0,0
"LSH(99)","KSH(98)",0,0
"LSH(99)","KYH(94)",0,0
"LSH(99)","KYS(99)",0,0
"LSH(99)","KKH(99)",1,1
"LSH(99)","KKH(95)",0,0
"LSH(99)","KKB(93)",0,0
"LSH(99)","KDY(98)",0,0
"LSH(99)","KDH(97)",0,0
"LSH(99)","KDG(99)",0,0
"LSH(99)","KMG(94)",0,0
"LSH(99)","KMT(99)",1,1
"LSH(99)","KSJ(99)",0,0
"LSH(99)","KSY(98)",0,0
"LSH(99)","KSY(96)",0,0
"LSH(99)","KSJ(93)",0,0
"LSH(99)","KSH(99)",0,0
"LSH(99)","KYB(99)",0,0
"LSH(99)","KJH(98)",0,0
"LSH(99)","KJB(93)",0,0
"LSH(99)","KJS(92)",0,0
"LSH(99)","KJH(98)",0,0
"LSH(99)","KJSS(92)",0,0
"LSH(99)","KPU(98)",0,0
"LSH(99)","KHN(94)",0,0
"LSH(99)","KHJ(94)",0,0
"LSH(99)","NMR(97)",0,0
"LSH(99)","NSJ(99)",1,1
"LSH(99)","MJU(99)",0,0
"LSH(99)","MSJ(93)",0,0
"LSH(99)","PSU(93)",0,0
"LSH(99)","PSJ(95)",0,0
"LSH(99)","PSO(94)",0,0
"LSH(99)","PYJ(97)",0,0
"LSH(99)","POG(93)",0,0
"LSH(99)","PEB(95)",0,0
"LSH(99)","PJM(94)",0,0
"LSH(99)","PHY(99)",0,0
"LSH(99)","PHJ(99)",0,0
"LSH(99)","BYJ(99)",0,0
"LSH(99)","BOG(98)",0,0
"LSH(99)","SSM(98)",0,0
"LSH(99)","SHS(99)",0,0
"LSH(99)","SDS(92)",0,0
"LSH(99)","SSY(97)",0,0
"LSH(99)","SJEE(99)",0,0
"LSH(99)","SH(96)",0,0
"LSH(99)","SYJ(97)",0,0
"LSH(99)","AMJ(99)",0,0
"LSH(99)","ASH(99)",0,0
"LSH(99)","OSJ(98)",0,0
"LSH(99)","OSH(99)",0,0
"LSH(99)","OSM(98)",0,0
"LSH(99)","OJY(98)",0,0
"LSH(99)","OSJ(97)",0,0
"LSH(99)","YMS(99)",1,1
"LSH(99)","YYH(93)",0,0
"LSH(99)","YHJ(96)",0,0
"LSH(99)","YSH(99)",0,0
"LSH(99)","YAR(97)",0,0
"LSH(99)","LKC(93)",0,0
"LSH(99)","LDY(99)",0,0
"LSH(99)","LDJ(93)",0,0
"LSH(99)","LSH(99)",0,0
"LSH(99)","LSJ(94)",0,0
"LSH(99)","LYJ(98)",0,0
"LSH(99)","LWH(98)",0,0
"LSH(99)","LYS(97)",0,0
"LSH(99)","LIH(94)",0,0
"LSH(99)","LJH(97)",0,0
"LSH(99)","LJM(98)",0,0
"LSH(99)","LJY(97)",0,0
"LSH(99)","LJA(00)",0,0
"LSH(99)","LCH(95)",0,0
"LSH(99)","LHW(92)",0,0
"LSH(99)","LHH(93)",0,0
"LSH(99)","JMK(98)",0,0
"LSH(99)","JSH(94)",0,0
"LSH(99)","JJH(92)",0,0
"LSH(99)","JYW(94)",0,0
"LSH(99)","JYK(93)",0,0
"LSH(99)","JYL(98)",0,0
"LSH(99)","JJY(92)",0,0
"LSH(99)","JJK(98)",0,0
"LSH(99)","JMY(98)",0,0
"LSH(99)","JYN(96)",0,0
"LSH(99)","JYW(92)",0,0
"LSH(99)","JSM(98)",0,0
"LSH(99)","CNG(99)",0,0
"LSH(99)","CSB(98)",0,0
"LSH(99)","CJI(94)",0,0
"LSH(99)","HEG(97)",0,0
"LSJ(94)","BHJ(99)",0,0
"LSJ(94)","CSH(93)",0,0
"LSJ(94)","EDH(95)",0,0
"LSJ(94)","HHM(95)",0,0
"LSJ(94)","HWM(95)",0,0
"LSJ(94)","JCG(98)",0,0
"LSJ(94)","JDH(94)",0,0
"LSJ(94)","JEJ(95)",0,0
"LSJ(94)","JHJ(99)",0,0
"LSJ(94)","JYG(96)",0,0
"LSJ(94)","JYJ(94)",0,0
"LSJ(94)","JYJ(95)",0,0
"LSJ(94)","KDK(99)",0,0
"LSJ(94)","KGP(94)",0,0
"LSJ(94)","KHJ(98)",0,0
"LSJ(94)","KHS(98)",0,0
"LSJ(94)","KJH(96)",0,0
"LSJ(94)","KJH(99)",0,0
"LSJ(94)","KMS(99)",0,0
"LSJ(94)","KSH(99)",0,0
"LSJ(94)","KSJ(94)",0,0
"LSJ(94)","LGC(94)",0,0
"LSJ(94)","LGS(99)",0,0
"LSJ(94)","LJH(94)",0,0
"LSJ(94)","PJY(95)",0,0
"LSJ(94)","PKT(95)",0,0
"LSJ(94)","RSW(96)",0,0
"LSJ(94)","RSW(98)",0,0
"LSJ(94)","SHS(98)",0,0
"LSJ(94)","SJE(99)",0,0
"LSJ(94)","SJY(98)",0,0
"LSJ(94)","SSH(96)",0,0
"LSJ(94)","SYS(99)",0,0
"LSJ(94)","UDH(95)",0,0
"LSJ(94)","YHW(98)",0,0
"LSJ(94)","YJE(97)",0,0
"LSJ(94)","YJW(99)",0,0
"LSJ(94)","YSH(99)",0,0
"LSJ(94)","YSHH(99)",0,0
"LSJ(94)","KES(94)",0,0
"LSJ(94)","KSY(98)",0,0
"LSJ(94)","KSH(98)",0,0
"LSJ(94)","KYH(94)",0,0
"LSJ(94)","KYS(99)",0,0
"LSJ(94)","KKH(99)",0,0
"LSJ(94)","KKH(95)",0,0
"LSJ(94)","KKB(93)",0,0
"LSJ(94)","KDY(98)",0,0
"LSJ(94)","KDH(97)",0,0
"LSJ(94)","KDG(99)",0,0
"LSJ(94)","KMG(94)",0,0
"LSJ(94)","KMT(99)",0,0
"LSJ(94)","KSJ(99)",0,0
"LSJ(94)","KSY(98)",0,0
"LSJ(94)","KSY(96)",0,0
"LSJ(94)","KSJ(93)",0,0
"LSJ(94)","KSH(99)",0,0
"LSJ(94)","KYB(99)",0,0
"LSJ(94)","KJH(98)",0,0
"LSJ(94)","KJB(93)",0,0
"LSJ(94)","KJS(92)",0,0
"LSJ(94)","KJH(98)",0,0
"LSJ(94)","KJSS(92)",0,0
"LSJ(94)","KPU(98)",0,0
"LSJ(94)","KHN(94)",0,0
"LSJ(94)","KHJ(94)",0,0
"LSJ(94)","NMR(97)",0,0
"LSJ(94)","NSJ(99)",0,0
"LSJ(94)","MJU(99)",0,0
"LSJ(94)","MSJ(93)",0,0
"LSJ(94)","PSU(93)",0,0
"LSJ(94)","PSJ(95)",0,0
"LSJ(94)","PSO(94)",2,1
"LSJ(94)","PYJ(97)",0,0
"LSJ(94)","POG(93)",0,0
"LSJ(94)","PEB(95)",0,0
"LSJ(94)","PJM(94)",0,0
"LSJ(94)","PHY(99)",0,0
"LSJ(94)","PHJ(99)",0,0
"LSJ(94)","BYJ(99)",0,0
"LSJ(94)","BOG(98)",0,0
